_init, (register, 0x80, 4) INT_SUB (register, 0x54, 4) , (const, 0x4, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x62, 1) COPY (register, 0x66, 1)
array_bounds, (register, 0x61, 1) COPY (register, 0x65, 1)
array_bounds, (register, 0x60, 1) COPY (register, 0x64, 1)
array_bounds, (register, 0x63, 1) COPY (register, 0x67, 1)
array_bounds,  ---  CBRANCH (ram, 0x13f78, 4) , (register, 0x61, 1)
array_bounds, (unique, 0x1f280, 4) INT_ADD (register, 0x54, 4) , (const, 0x18, 4)
array_bounds, (register, 0x338, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
array_bounds, (unique, 0x17d80, 1) COPY (const, 0x1, 1)
array_bounds, (unique, 0x17280, 1) FLOAT_LESS (register, 0x338, 8) , (register, 0x368, 8)
array_bounds, (unique, 0x17380, 1) FLOAT_EQUAL (register, 0x338, 8) , (register, 0x368, 8)
array_bounds, (unique, 0x17480, 1) FLOAT_LESSEQUAL (register, 0x368, 8) , (register, 0x338, 8)
array_bounds, (unique, 0x17500, 1) FLOAT_NAN (register, 0x338, 8)
array_bounds, (unique, 0x17580, 1) FLOAT_NAN (register, 0x368, 8)
array_bounds, (unique, 0x17680, 1) INT_OR (unique, 0x17500, 1) , (unique, 0x17580, 1)
array_bounds, (unique, 0x17700, 4) INT_AND (register, 0xb4, 4) , (const, 0xfffffff, 4)
array_bounds, (unique, 0x17780, 4) INT_ZEXT (unique, 0x17280, 1)
array_bounds, (unique, 0x17800, 4) INT_LEFT (unique, 0x17780, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x17880, 4) INT_OR (unique, 0x17700, 4) , (unique, 0x17800, 4)
array_bounds, (unique, 0x17900, 4) INT_ZEXT (unique, 0x17380, 1)
array_bounds, (unique, 0x17980, 4) INT_LEFT (unique, 0x17900, 4) , (const, 0x1e, 4)
array_bounds, (unique, 0x17a00, 4) INT_OR (unique, 0x17880, 4) , (unique, 0x17980, 4)
array_bounds, (unique, 0x17a80, 4) INT_ZEXT (unique, 0x17480, 1)
array_bounds, (unique, 0x17b00, 4) INT_LEFT (unique, 0x17a80, 4) , (const, 0x1d, 4)
array_bounds, (unique, 0x17b80, 4) INT_OR (unique, 0x17a00, 4) , (unique, 0x17b00, 4)
array_bounds, (unique, 0x17c00, 4) INT_ZEXT (unique, 0x17680, 1)
array_bounds, (unique, 0x17c80, 4) INT_LEFT (unique, 0x17c00, 4) , (const, 0x1c, 4)
array_bounds, (register, 0xb4, 4) INT_OR (unique, 0x17b80, 4) , (unique, 0x17c80, 4)
array_bounds, (register, 0x5c, 4) COPY (register, 0xb4, 4)
array_bounds, (unique, 0x2280, 1) INT_NOTEQUAL (register, 0x60, 1) , (register, 0x63, 1)
array_bounds,  ---  CBRANCH (ram, 0x13ee4, 4) , (unique, 0x2280, 1)
array_bounds, (unique, 0x1f280, 4) INT_ADD (register, 0x54, 4) , (const, 0x48, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x1f280, 4) , (register, 0x360, 8)
array_bounds, (unique, 0x1f280, 4) INT_ADD (register, 0x54, 4) , (const, 0x58, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x1f280, 4) , (register, 0x368, 8)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x1, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x20, 4) COPY (const, 0x1, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (register, 0x20, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (register, 0x20, 4) , (const, 0x0, 4)
array_bounds, (register, 0x66, 1) COPY (register, 0x68, 1)
array_bounds, (register, 0x67, 1) COPY (register, 0x63, 1)
array_bounds,  ---  BRANCH (ram, 0x13e60, 4)
array_bounds, (unique, 0x8280, 4) INT_ADD (register, 0x54, 4) , (const, 0x24, 4)
array_bounds, (register, 0x2c, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
array_bounds, (unique, 0x1f280, 4) INT_ADD (register, 0x54, 4) , (const, 0x28, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x1f280, 4) , (register, 0x360, 8)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x2c, 4)
array_bounds, (register, 0x67, 1) INT_SBORROW (register, 0x2c, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3b980, 4) INT_SUB (register, 0x2c, 4) , (const, 0x0, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x62, 1) COPY (register, 0x66, 1)
array_bounds, (register, 0x61, 1) COPY (register, 0x65, 1)
array_bounds, (register, 0x60, 1) COPY (register, 0x64, 1)
array_bounds, (register, 0x63, 1) COPY (register, 0x67, 1)
array_bounds, (unique, 0x1f280, 4) INT_ADD (register, 0x54, 4) , (const, 0x30, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x1f280, 4) , (register, 0x368, 8)
array_bounds, (unique, 0x1f280, 4) INT_ADD (register, 0x54, 4) , (const, 0x38, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x1f280, 4) , (register, 0x330, 8)
array_bounds, (unique, 0x1f280, 4) INT_ADD (register, 0x54, 4) , (const, 0x40, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x1f280, 4) , (register, 0x338, 8)
array_bounds,  ---  CBRANCH (ram, 0x13f20, 4) , (register, 0x61, 1)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x2, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_LESSEQUAL (const, 0x2, 4) , (register, 0x2c, 4)
array_bounds, (register, 0x67, 1) INT_SBORROW (register, 0x2c, 4) , (const, 0x2, 4)
array_bounds, (unique, 0x3b980, 4) INT_SUB (register, 0x2c, 4) , (const, 0x2, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x62, 1) COPY (register, 0x66, 1)
array_bounds, (register, 0x61, 1) COPY (register, 0x65, 1)
array_bounds, (register, 0x60, 1) COPY (register, 0x64, 1)
array_bounds, (register, 0x63, 1) COPY (register, 0x67, 1)
array_bounds,  ---  CBRANCH (ram, 0x13e00, 4) , (register, 0x61, 1)
array_bounds, (unique, 0x8280, 4) INT_ADD (register, 0x54, 4) , (const, 0x0, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x8280, 4) , (register, 0x34, 4)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x38, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_CARRY (register, 0x54, 4) , (const, 0x38, 4)
array_bounds, (register, 0x67, 1) INT_SCARRY (register, 0x54, 4) , (const, 0x38, 4)
array_bounds, (register, 0x20, 4) INT_ADD (register, 0x54, 4) , (const, 0x38, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (register, 0x20, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (register, 0x20, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x8280, 4) INT_ADD (register, 0x54, 4) , (const, 0x4, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x8280, 4) , (register, 0x3c, 4)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x40, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_CARRY (register, 0x54, 4) , (const, 0x40, 4)
array_bounds, (register, 0x67, 1) INT_SCARRY (register, 0x54, 4) , (const, 0x40, 4)
array_bounds, (register, 0x24, 4) INT_ADD (register, 0x54, 4) , (const, 0x40, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (register, 0x24, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (register, 0x24, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x8280, 4) INT_ADD (register, 0x54, 4) , (const, 0x8, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x8280, 4) , (register, 0x38, 4)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x28, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_CARRY (register, 0x54, 4) , (const, 0x28, 4)
array_bounds, (register, 0x67, 1) INT_SCARRY (register, 0x54, 4) , (const, 0x28, 4)
array_bounds, (register, 0x28, 4) INT_ADD (register, 0x54, 4) , (const, 0x28, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (register, 0x28, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (register, 0x28, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x8280, 4) INT_ADD (register, 0x54, 4) , (const, 0xc, 4)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x8280, 4) , (register, 0x40, 4)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x30, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_CARRY (register, 0x54, 4) , (const, 0x30, 4)
array_bounds, (register, 0x67, 1) INT_SCARRY (register, 0x54, 4) , (const, 0x30, 4)
array_bounds, (register, 0x2c, 4) INT_ADD (register, 0x54, 4) , (const, 0x30, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (register, 0x2c, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (register, 0x2c, 4) , (const, 0x0, 4)
array_bounds, (register, 0x300, 8) COPY (register, 0x370, 8)
array_bounds, (register, 0x308, 8) COPY (register, 0x378, 8)
array_bounds, (unique, 0x1f280, 4) INT_ADD (register, 0x54, 4) , (const, 0x10, 4)
array_bounds, (register, 0x310, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
array_bounds, (unique, 0x1f280, 4) INT_ADD (register, 0x54, 4) , (const, 0x18, 4)
array_bounds, (register, 0x318, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f280, 4)
array_bounds, (register, 0x58, 4) COPY (const, 0x13fe0, 4)
array_bounds,  ---  CALL (ram, 0x13908, 4)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x1, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (unique, 0x6d500, 4) INT_AND (register, 0x20, 4) , (const, 0x1, 4)
array_bounds, (register, 0x66, 1) COPY (register, 0x68, 1)
array_bounds, (register, 0x67, 1) COPY (register, 0x63, 1)
array_bounds, (register, 0x64, 1) INT_SLESS (unique, 0x6d500, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (unique, 0x6d500, 4) , (const, 0x0, 4)
array_bounds, (register, 0x62, 1) COPY (register, 0x66, 1)
array_bounds, (register, 0x61, 1) COPY (register, 0x65, 1)
array_bounds, (register, 0x60, 1) COPY (register, 0x64, 1)
array_bounds, (register, 0x63, 1) COPY (register, 0x67, 1)
array_bounds,  ---  CBRANCH (ram, 0x13ee4, 4) , (register, 0x61, 1)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x6, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x20, 4) INT_AND (register, 0x20, 4) , (const, 0x6, 4)
array_bounds, (register, 0x66, 1) COPY (register, 0x68, 1)
array_bounds, (register, 0x67, 1) COPY (register, 0x63, 1)
array_bounds, (register, 0x64, 1) INT_SLESS (register, 0x20, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (register, 0x20, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x6, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_LESSEQUAL (const, 0x6, 4) , (register, 0x20, 4)
array_bounds, (register, 0x67, 1) INT_SBORROW (register, 0x20, 4) , (const, 0x6, 4)
array_bounds, (unique, 0x3b980, 4) INT_SUB (register, 0x20, 4) , (const, 0x6, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x62, 1) COPY (register, 0x66, 1)
array_bounds, (register, 0x61, 1) COPY (register, 0x65, 1)
array_bounds, (register, 0x60, 1) COPY (register, 0x64, 1)
array_bounds, (register, 0x63, 1) COPY (register, 0x67, 1)
array_bounds, (unique, 0x1a80, 1) BOOL_NEGATE (register, 0x61, 1)
array_bounds,  ---  CBRANCH (ram, 0x13e3c, 4) , (unique, 0x1a80, 1)
array_bounds,  ---  BRANCH (ram, 0x13ee4, 4)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x30, 4)
array_bounds, (register, 0x67, 1) INT_SBORROW (register, 0x30, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3b980, 4) INT_SUB (register, 0x30, 4) , (const, 0x0, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x62, 1) COPY (register, 0x66, 1)
array_bounds, (register, 0x61, 1) COPY (register, 0x65, 1)
array_bounds, (register, 0x60, 1) COPY (register, 0x64, 1)
array_bounds, (register, 0x63, 1) COPY (register, 0x67, 1)
array_bounds, (unique, 0x1a80, 1) BOOL_NEGATE (register, 0x61, 1)
array_bounds,  ---  CBRANCH (ram, 0x14010, 4) , (unique, 0x1a80, 1)
array_bounds, (unique, 0x1f500, 4) INT_ADD (const, 0x14000, 4) , (const, 0x8, 4)
array_bounds, (unique, 0x1f580, 4) INT_AND (unique, 0x1f500, 4) , (const, 0xfffffffc, 4)
array_bounds, (unique, 0x1f680, 4) INT_ADD (unique, 0x1f580, 4) , (const, 0x58, 4)
array_bounds, (register, 0x340, 8) LOAD (const, 0x1a1, 8) , (unique, 0x1f680, 4)
array_bounds, (register, 0x348, 8) COPY (register, 0x340, 8)
array_bounds, (register, 0x350, 8) COPY (register, 0x340, 8)
array_bounds, (register, 0x358, 8) COPY (register, 0x340, 8)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x34, 4)
array_bounds, (register, 0x67, 1) INT_SBORROW (register, 0x34, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3b980, 4) INT_SUB (register, 0x34, 4) , (const, 0x0, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x62, 1) COPY (register, 0x66, 1)
array_bounds, (register, 0x61, 1) COPY (register, 0x65, 1)
array_bounds, (register, 0x60, 1) COPY (register, 0x64, 1)
array_bounds, (register, 0x63, 1) COPY (register, 0x67, 1)
array_bounds, (unique, 0x2680, 1) BOOL_NEGATE (register, 0x61, 1)
array_bounds,  ---  CBRANCH (ram, 0x14018, 4) , (unique, 0x2680, 1)
array_bounds, (unique, 0x8280, 4) INT_ADD (register, 0x54, 4) , (const, 0xd0, 4)
array_bounds, (register, 0x2c, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
array_bounds, (unique, 0x1f080, 4) COPY (register, 0x2c, 4)
array_bounds, (unique, 0x2680, 1) BOOL_NEGATE (register, 0x61, 1)
array_bounds,  ---  CBRANCH (ram, 0x1401c, 4) , (unique, 0x2680, 1)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x1f080, 4) , (register, 0x358, 8)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x3c, 4)
array_bounds, (register, 0x67, 1) INT_SBORROW (register, 0x3c, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3b980, 4) INT_SUB (register, 0x3c, 4) , (const, 0x0, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x62, 1) COPY (register, 0x66, 1)
array_bounds, (register, 0x61, 1) COPY (register, 0x65, 1)
array_bounds, (register, 0x60, 1) COPY (register, 0x64, 1)
array_bounds, (register, 0x63, 1) COPY (register, 0x67, 1)
array_bounds, (unique, 0x2680, 1) BOOL_NEGATE (register, 0x61, 1)
array_bounds,  ---  CBRANCH (ram, 0x14024, 4) , (unique, 0x2680, 1)
array_bounds, (unique, 0x8280, 4) INT_ADD (register, 0x54, 4) , (const, 0xd4, 4)
array_bounds, (register, 0x2c, 4) LOAD (const, 0x1a1, 8) , (unique, 0x8280, 4)
array_bounds, (unique, 0x1f080, 4) COPY (register, 0x2c, 4)
array_bounds, (unique, 0x2680, 1) BOOL_NEGATE (register, 0x61, 1)
array_bounds,  ---  CBRANCH (ram, 0x14028, 4) , (unique, 0x2680, 1)
array_bounds,  ---  STORE (const, 0x1a1, 8) , (unique, 0x1f080, 4) , (register, 0x350, 8)
array_bounds, (unique, 0x2e80, 4) INT_RIGHT (const, 0x0, 4) , (const, 0x1f, 4)
array_bounds, (unique, 0x2f00, 1) INT_EQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x2f80, 1) BOOL_AND (unique, 0x2f00, 1) , (register, 0x62, 1)
array_bounds, (unique, 0x3000, 1) INT_NOTEQUAL (const, 0x0, 1) , (const, 0x0, 1)
array_bounds, (unique, 0x3080, 1) SUBPIECE (unique, 0x2e80, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3100, 1) BOOL_AND (unique, 0x3000, 1) , (unique, 0x3080, 1)
array_bounds, (register, 0x68, 1) BOOL_OR (unique, 0x2f80, 1) , (unique, 0x3100, 1)
array_bounds, (register, 0x66, 1) INT_LESSEQUAL (const, 0x0, 4) , (register, 0x38, 4)
array_bounds, (register, 0x67, 1) INT_SBORROW (register, 0x38, 4) , (const, 0x0, 4)
array_bounds, (unique, 0x3b980, 4) INT_SUB (register, 0x38, 4) , (const, 0x0, 4)
array_bounds, (register, 0x64, 1) INT_SLESS (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x65, 1) INT_EQUAL (unique, 0x3b980, 4) , (const, 0x0, 4)
array_bounds, (register, 0x62, 1) COPY (register, 0x66, 1)
array_bounds, (register, 0x61, 1) COPY (register, 0x65, 1)
array_bounds, (register, 0x60, 1) COPY (register, 0x64, 1)
array_bounds, (register, 0x63, 1) COPY (register, 0x67, 1)
array_bounds, (unique, 0x2680, 1) BOOL_NEGATE (register, 0x61, 1)
